brand_name,peta,leaping_bunny,parent_company,parent_status,notes
RENU Naturals,FALSE,TRUE,,unknown,
Renuzit,TRUE,FALSE,Dial,ok,
REOME,TRUE,FALSE,,unknown,
Repose USA,TRUE,FALSE,,unknown,
Republic Nail,TRUE,FALSE,,unknown,
Réserve en Afrique,TRUE,FALSE,,unknown,
Reserveage Beauty,FALSE,TRUE,,unknown,
Resibo,TRUE,FALSE,,unknown,
Resolve,TRUE,FALSE,Reckitt Benckiser,ok,
Resonance 396,TRUE,FALSE,,unknown,
Rest Religion,FALSE,TRUE,,unknown,
Restorative Botanicals,FALSE,TRUE,,unknown,
Retinol by Robanda,FALSE,TRUE,,unknown,
Retreatment,TRUE,FALSE,,unknown,
Retrouve,FALSE,TRUE,,unknown,
RETURNU,TRUE,FALSE,,unknown,
Reusoul,TRUE,FALSE,,unknown,
REUZEL,FALSE,TRUE,,unknown,
Reve Salud Y Belleza,TRUE,FALSE,,unknown,
Reve Skincare,TRUE,FALSE,,unknown,
RevealU Skincare,TRUE,FALSE,,unknown,
Revega Cosmetics,TRUE,FALSE,,unknown,
Revel Nail,FALSE,TRUE,,unknown,
Reverie,FALSE,TRUE,,unknown,
Reverie and Roots,FALSE,TRUE,,unknown,
Reversa,TRUE,FALSE,Dermtek Pharma,ok,
RevitaLash Cosmetics,TRUE,FALSE,Athena Cosmetics,ok,
Revitos,TRUE,FALSE,,unknown,
Reviva Laboratories,TRUE,FALSE,,unknown,
Revival Soap Project,TRUE,FALSE,,unknown,
RevivSerums,TRUE,FALSE,Astonishing Developments,ok,
Revlon,TRUE,FALSE,,unknown,
Revolution Beauty,TRUE,FALSE,,unknown,
REVUELE LTD,TRUE,FALSE,,unknown,
Revved Beauty,FALSE,TRUE,,unknown,
Rewind It 10,FALSE,TRUE,,unknown,
Reyal,TRUE,FALSE,,unknown,
REZO HAIRCARE,FALSE,TRUE,,unknown,
Rhode,FALSE,TRUE,,unknown,
Rhode Skin,TRUE,FALSE,,unknown,
Rhyme & Reason,TRUE,FALSE,,unknown,
Rhythm Skin Care,FALSE,TRUE,,unknown,
Riche Organics,TRUE,FALSE,,unknown,
RICHÉE PROFESSIONAL,TRUE,FALSE,,unknown,
RICHFEEL Health and Beauty,TRUE,FALSE,,unknown,
Rid-X,TRUE,FALSE,Reckitt Benckiser,ok,
Riddle Oil,FALSE,TRUE,,unknown,
Righteous Roots,TRUE,FALSE,,unknown,
RIGOLIM HAIR &CO,TRUE,FALSE,,unknown,
Rika Skincare,FALSE,TRUE,,unknown,
Rile,FALSE,TRUE,,unknown,
Riley Rose,TRUE,FALSE,,unknown,
RIMIA,TRUE,FALSE,,unknown,
Rimmel,TRUE,FALSE,,unknown,
Rimu Pharma Kozmetik,TRUE,FALSE,,unknown,
Rincón de Isis,TRUE,FALSE,,unknown,
Ringana,TRUE,FALSE,,unknown,
rini,FALSE,TRUE,,unknown,
Rinna Beauty,FALSE,TRUE,,unknown,
Rinse Bath & Body,TRUE,FALSE,,unknown,
Rise & Shine Naturals,TRUE,FALSE,Glam Goes Green,ok,
Rituals Cosmetics,TRUE,FALSE,,unknown,
Rituel de Beaute,TRUE,FALSE,,unknown,
Rituel de Fille,TRUE,TRUE,,unknown,
Ritzy Mash,TRUE,FALSE,,unknown,
River Organics,FALSE,TRUE,,unknown,
River Veda,TRUE,FALSE,,unknown,
Riversol Skincare,FALSE,TRUE,,unknown,
Rizos Curls,TRUE,TRUE,,unknown,
RJ Mineral Cosmetics,TRUE,FALSE,,unknown,
RJ1,TRUE,FALSE,,unknown,
RKT Hair Care,FALSE,TRUE,,unknown,
rms beauty,TRUE,FALSE,,unknown,
ROAN Fragrances,TRUE,TRUE,,unknown,
Roar Cosmetics,TRUE,FALSE,,unknown,
Roberto Cavalli,TRUE,FALSE,,unknown,
Robyn Skincare,TRUE,FALSE,,unknown,
RoC Skincare,TRUE,FALSE,,unknown,
Rock and Roll Beauty,TRUE,FALSE,,unknown,
Rock Candy Beauty,TRUE,FALSE,,unknown,
Rocky Mountain Soap Company,TRUE,FALSE,,unknown,
Rodan & Fields,FALSE,TRUE,,unknown,
Rogaine,TRUE,FALSE,Johnson & Johnson,ok,
Roil,TRUE,FALSE,,unknown,
Roius Naturals,TRUE,FALSE,,unknown,
ROJA Beauty,FALSE,TRUE,,unknown,
Roma Natural,TRUE,FALSE,,unknown,
Ron Dorff,FALSE,TRUE,,unknown,
RONDO FOOD,TRUE,FALSE,,unknown,
Roofus,FALSE,TRUE,,unknown,
Root and Splendor,FALSE,TRUE,,unknown,
Root Journey,FALSE,TRUE,,unknown,
Root Science,TRUE,FALSE,,unknown,
Root to End,TRUE,FALSE,Dollar General,ok,
Root&Beyond,TRUE,FALSE,,unknown,
Rootcos,TRUE,FALSE,Baypure Lifestyle,ok,
roote,FALSE,TRUE,,unknown,
Rooted Beauty,FALSE,TRUE,,unknown,
ROOTOO,TRUE,FALSE,,unknown,
Roots,TRUE,FALSE,,unknown,
Roots & Roses,FALSE,TRUE,,unknown,
Roots and Herbs,TRUE,FALSE,,unknown,
Rosco Emmit Body & Home,FALSE,TRUE,,unknown,
Rosco Imports E.U,TRUE,FALSE,,unknown,
ROSE ALL DAY,TRUE,FALSE,Rose Cosmetics,ok,
Rose and Abbot,TRUE,FALSE,,unknown,
Rose and Cure,TRUE,FALSE,,unknown,
Rose Gold Skincare,TRUE,FALSE,,unknown,
Rose Lane,TRUE,FALSE,,unknown,
ROSEEL,TRUE,FALSE,,unknown,
Rosemira Organics,TRUE,TRUE,,unknown,
Rosense,TRUE,FALSE,,unknown,
Rosenserien,TRUE,FALSE,,unknown,
Rosental Organics,TRUE,FALSE,,unknown,
Rosey,FALSE,TRUE,,unknown,
Ross D’Elen,TRUE,FALSE,,unknown,
Rossario George,FALSE,TRUE,,unknown,
Rossi & Rossa,TRUE,FALSE,,unknown,
Rosy & Earnest,FALSE,TRUE,,unknown,
Rothea,TRUE,FALSE,,unknown,
route one skin,FALSE,TRUE,,unknown,
Rovectin,TRUE,FALSE,RLAP,ok,
Roverhair,TRUE,FALSE,,unknown,
RŌZ Hair,FALSE,TRUE,,unknown,
Roze + Quartz,FALSE,TRUE,,unknown,
Rozuri,TRUE,FALSE,,unknown,
RPNZL,FALSE,TRUE,,unknown,
RS-Beauty,TRUE,FALSE,,unknown,
Rthvi,FALSE,TRUE,,unknown,
Rubella Beauty AD,TRUE,FALSE,,unknown,
RUBELLI,TRUE,FALSE,,unknown,
Ruby Brown,TRUE,FALSE,Essence Workshop Inc,ok,
Ruby Cosmetics,TRUE,FALSE,,unknown,
Ruby Rose,TRUE,FALSE,,unknown,
Ruby Rose & Co.,FALSE,TRUE,,unknown,
Ruchy Skincare,TRUE,FALSE,,unknown,
Rucker Roots,TRUE,FALSE,,unknown,
Rude Cosmetics,TRUE,FALSE,,unknown,
Rudy's,FALSE,TRUE,,unknown,
rue Santé,TRUE,TRUE,,unknown,
Ruffians,TRUE,FALSE,,unknown,
RUGRD,TRUE,FALSE,,unknown,
Rusk,TRUE,FALSE,,unknown,
RUSKHA,TRUE,FALSE,,unknown,
Rustic Art,TRUE,FALSE,,unknown,
Rustic MAKA,TRUE,FALSE,,unknown,
Rute Elements,FALSE,TRUE,,unknown,
RÜTS Cosmetics,TRUE,FALSE,,unknown,
Rx Skin & Bath,FALSE,TRUE,,unknown,
Ryan Scott,TRUE,FALSE,,unknown,
Rye Beauty,FALSE,TRUE,,unknown,
S.C. Johnson,TRUE,FALSE,,unknown,
S.O.B.,TRUE,FALSE,,unknown,
S.O.S.,TRUE,FALSE,Clorox,gray,Clorox parent; Burt's Bees CF status debated
S.W. Basics,TRUE,FALSE,,unknown,
S’sense vegetal,TRUE,FALSE,,unknown,
S’Terra Products,TRUE,FALSE,,unknown,
S19 Studio+Lab,TRUE,FALSE,,unknown,
Sa’ni’sa,TRUE,FALSE,,unknown,
Saach Organics,TRUE,FALSE,,unknown,
Saaf Body,FALSE,TRUE,,unknown,
Saavi,FALSE,TRUE,,unknown,
Saavy Naturals,FALSE,TRUE,,unknown,
Saba Laagro,TRUE,FALSE,,unknown,
Sabão & Companhia,TRUE,FALSE,,unknown,
Sabila Skincare,FALSE,TRUE,,unknown,
Sabreen Cosmetics,TRUE,FALSE,,unknown,
Sabrina Carpenter Fragrances,TRUE,FALSE,Scent Beauty,ok,
Sacha Cosmetics,TRUE,FALSE,,unknown,
Sacheu,TRUE,FALSE,,unknown,
Sacheu Beauty,TRUE,FALSE,,unknown,
Sacred Healing,TRUE,FALSE,,unknown,
Sacred Rituel,FALSE,TRUE,,unknown,
Sacred Sage Wellness,FALSE,TRUE,,unknown,
Sade Baron,TRUE,FALSE,,unknown,
Safaa Luxe,TRUE,FALSE,,unknown,
SAFE N BEAUTIFUL PC,TRUE,FALSE,,unknown,
Safeguard,TRUE,FALSE,Procter & Gamble,bad,P&G sells in China
Safira Cosméticos,TRUE,FALSE,,unknown,
Safnat,TRUE,FALSE,,unknown,
Safo Hair,FALSE,TRUE,,unknown,
Sage and Veda,FALSE,TRUE,,unknown,
Sage Skin Care,TRUE,FALSE,,unknown,
Sage Stone Botanicals,FALSE,TRUE,,unknown,
Sageborn,TRUE,FALSE,,unknown,
Sagrada Bioskincare,FALSE,TRUE,,unknown,
Sahajan,FALSE,TRUE,,unknown,
SAHARA ROSE,FALSE,TRUE,,unknown,
Saheli Henna,TRUE,FALSE,,unknown,
Sahur’s Art,TRUE,FALSE,,unknown,
Saie Beauty,FALSE,TRUE,,unknown,
Saint Candles,TRUE,FALSE,,unknown,
Saint Luxe,TRUE,FALSE,,unknown,
Saints & Sinners Haircare,TRUE,TRUE,,unknown,
SAIRIK,TRUE,FALSE,,unknown,
Saison Beauty,TRUE,TRUE,,unknown,
Saiva Naturals,TRUE,FALSE,,unknown,
Saiya Minerals,TRUE,FALSE,,unknown,
Saje Natural Wellness,FALSE,TRUE,,unknown,
Sala Sarita,FALSE,TRUE,,unknown,
Salam Collections,TRUE,FALSE,,unknown,
Sallve Beauty,TRUE,FALSE,,unknown,
Sally B's Skin Yummies,FALSE,TRUE,,unknown,
Sally&rsquo;s Organics,TRUE,FALSE,,unknown,
Salon Perfect,FALSE,TRUE,,unknown,
Salon Selectives,TRUE,FALSE,,unknown,
salonsystem,TRUE,FALSE,,unknown,
SALT & STONE,FALSE,TRUE,,unknown,
Salt Oral Care,TRUE,FALSE,,unknown,
Salt Way,TRUE,FALSE,,unknown,
Salt Way Botanicals,FALSE,TRUE,,unknown,
SALTRAIN,TRUE,FALSE,,unknown,
SaltWorks,FALSE,TRUE,,unknown,
Salty Family Group,TRUE,FALSE,,unknown,
Salus Natural Bodycare,TRUE,FALSE,,unknown,
Salvatore Ferragamo,TRUE,FALSE,,unknown,
SALVE NATURALS,TRUE,FALSE,,unknown,
Salzquell,TRUE,FALSE,,unknown,
Samantha Sona Ethical Beauty,TRUE,FALSE,,unknown,
Samantharoma,TRUE,FALSE,,unknown,
Same Skincare,FALSE,TRUE,,unknown,
San Benita,TRUE,FALSE,,unknown,
San Margo,TRUE,FALSE,,unknown,
Sanctuary Products,TRUE,FALSE,,unknown,
Sanctum,TRUE,FALSE,,unknown,
Sand & Sky,TRUE,FALSE,,unknown,
Sándalo y Menta Botanicals,TRUE,FALSE,,unknown,
SanDee Professional HD MakeUp,TRUE,FALSE,,unknown,
Saniderm Tattoo Care,FALSE,TRUE,,unknown,
SANITRUM,TRUE,FALSE,,unknown,
Sanjeevita,TRUE,FALSE,,unknown,
SANMARINE,FALSE,TRUE,,unknown,
SanMelix Laboratories,TRUE,FALSE,,unknown,
Sanoll Biokosmetik GmbH,TRUE,FALSE,,unknown,
SanRe Organic Skinfood,TRUE,TRUE,,unknown,
Sans [ceuticals],TRUE,FALSE,,unknown,
Sans Skin Care Without Chemicals,TRUE,FALSE,,unknown,
SANS- London Limited,TRUE,FALSE,,unknown,
Santaverde,TRUE,FALSE,,unknown,
Sante,TRUE,FALSE,L’Oreal,bad,L'Oréal sells in China
Såper,TRUE,FALSE,,unknown,
Sapienic,TRUE,FALSE,,unknown,
Sapienic AB,TRUE,FALSE,,unknown,
Sapo All Natural,TRUE,TRUE,,unknown,
SAPOnaturell,TRUE,FALSE,,unknown,
saponisphère,TRUE,FALSE,,unknown,
Saponista&rsquo;s Artisan Soap,TRUE,FALSE,,unknown,
Sappho New Paradigm,TRUE,FALSE,,unknown,
Sappo Hill Soapworks,TRUE,TRUE,,unknown,
Sara Beauty,FALSE,TRUE,,unknown,
Sara Happ,TRUE,FALSE,,unknown,
Sara Hill Make-Up,TRUE,FALSE,,unknown,
Sarah Creal Beauty,FALSE,TRUE,,unknown,
SARAH’S SOAPS,TRUE,FALSE,,unknown,
Sarah&Son,TRUE,FALSE,,unknown,
Saranghae,TRUE,FALSE,,unknown,
Sarisha Beauty,TRUE,FALSE,,unknown,
SARL SG2L BIEN ETRE,TRUE,FALSE,,unknown,
Sarnia,TRUE,FALSE,Sudesan Temizlik Ürünleri San. Tic . A.Ş.,ok,
Saro de Rue,TRUE,FALSE,,unknown,
SAROMA LIFESTYLE STUDIO,TRUE,FALSE,,unknown,
Sarya Couture Makeup,TRUE,FALSE,,unknown,
Sashapure,FALSE,TRUE,,unknown,
Sashapure Beauty,TRUE,FALSE,Red Lodge Beauty,ok,
Sashhh,TRUE,FALSE,,unknown,
Sasy n Savy,TRUE,FALSE,,unknown,
Satana,TRUE,FALSE,,unknown,
Satin Hair Color,TRUE,FALSE,,unknown,
Satin Smooth,FALSE,TRUE,,unknown,
Saturated Colour Cosmetics,TRUE,FALSE,,unknown,
Saturn Petcare,TRUE,FALSE,,unknown,
Satya Organic,FALSE,TRUE,,unknown,
Sauberkunst,TRUE,FALSE,,unknown,
Sauce Beauty,TRUE,FALSE,Eli Sauce Haircare,ok,
Savlon,TRUE,FALSE,Johnson & Johnson,ok,
Savon Du Bois,TRUE,TRUE,,unknown,
Savon Stories,TRUE,FALSE,,unknown,
Savon Workshop,TRUE,FALSE,,unknown,
Savonnerie Aubergine,TRUE,FALSE,,unknown,
Savonnerie du Cèdre,TRUE,FALSE,,unknown,
Savonnerie Ecume,TRUE,FALSE,,unknown,
Savons Zébulles,TRUE,FALSE,,unknown,
SayLa,FALSE,TRUE,,unknown,
SBE Beauty,FALSE,TRUE,,unknown,
Scandy,TRUE,FALSE,NBI Nordic Beauty Import,ok,
SCB Naturals,TRUE,FALSE,,unknown,
Scenearth,TRUE,FALSE,,unknown,
SCENS Skincare,TRUE,FALSE,,unknown,
Scent Fill,FALSE,TRUE,,unknown,
Scent Match,TRUE,FALSE,B & B Acquisition,ok,
Scent Organix,TRUE,FALSE,,unknown,
Scent Theory Products,TRUE,FALSE,,unknown,
Scenthane,TRUE,FALSE,CEKK Koku ve Kozmetik LTD STI,ok,
Scentorie,TRUE,FALSE,,unknown,
ScentRite,FALSE,TRUE,,unknown,
Scents Ltd,TRUE,FALSE,,unknown,
Scentsational Journeys,TRUE,FALSE,,unknown,
Scentspraytions,TRUE,FALSE,,unknown,
Scentsy,TRUE,FALSE,,unknown,
Scentuals,FALSE,TRUE,,unknown,
Scentuals Natural & Organic Skin Care,TRUE,FALSE,,unknown,
ScentWorx by Slatkin + Co.,TRUE,FALSE,,unknown,
Schaf Skin Care Inc,FALSE,TRUE,,unknown,
SCHEUER and LE SCAO,TRUE,FALSE,,unknown,
Schews,TRUE,FALSE,,unknown,
Schiff Products,TRUE,FALSE,,unknown,
SchiWa Cosméticos,TRUE,FALSE,,unknown,
SCHMEAR Naturals,TRUE,FALSE,,unknown,
Schmidt's,FALSE,TRUE,,unknown,
Schmidt’s Naturals,TRUE,FALSE,Unilever,bad,Unilever sells in China
Scholtus-Proline®,TRUE,FALSE,,unknown,
Schraiber,TRUE,FALSE,,unknown,
Schwanen Garten,TRUE,FALSE,,unknown,
Schwarzkopf,TRUE,FALSE,Henkel,bad,Henkel sells in China
Schwarzwald Bioseife,TRUE,FALSE,,unknown,
SCNE,TRUE,FALSE,,unknown,
Scoop Away,TRUE,FALSE,Clorox,gray,Clorox parent; Burt's Bees CF status debated
Scope,TRUE,FALSE,Procter & Gamble,bad,P&G sells in China
Scotch,TRUE,FALSE,3M,ok,
Scotch-Brite,TRUE,FALSE,3M,ok,
Scotchgard,TRUE,FALSE,3M,ok,
Scott Barnes Cosmetics,FALSE,TRUE,,unknown,
Scott Cornwall,TRUE,FALSE,,unknown,
Scott Lee,TRUE,FALSE,,unknown,
SCOUT Organic Active Beauty,TRUE,FALSE,,unknown,
Scripted Scents,TRUE,FALSE,,unknown,
Scrub Free,TRUE,FALSE,Church & Dwight,gray,Church & Dwight sells household products in China; beauty division unclear
Scrub Love,TRUE,FALSE,,unknown,
Scrubbing Bubbles,TRUE,FALSE,S.C. Johnson,ok,
"Scruples Professional Salon Products, Inc.",TRUE,FALSE,,unknown,
"SD Biotechnologies Co., Ltd.",TRUE,FALSE,,unknown,
SD Make Up,TRUE,FALSE,,unknown,
Sea Cliff Gardens Botanical Skin Care,TRUE,FALSE,,unknown,
Sea Kind,FALSE,TRUE,,unknown,
Sea Me,TRUE,FALSE,,unknown,
Sea Monster,FALSE,TRUE,,unknown,
Sea Sun Australia,TRUE,FALSE,,unknown,
Sea-el Corp,TRUE,FALSE,,unknown,
Seabuck Wonders,FALSE,TRUE,,unknown,
SeabuckWonders,TRUE,FALSE,,unknown,
SeaChi Organics,TRUE,FALSE,,unknown,
SEAIER,TRUE,FALSE,,unknown,
Seaire,FALSE,TRUE,,unknown,
Sean John,TRUE,FALSE,Estee Lauder,bad,Estée Lauder sells in China
SEAN REMY,FALSE,TRUE,,unknown,
SEARCE,TRUE,FALSE,,unknown,
Seaside Medical Technologies,TRUE,FALSE,,unknown,
Seaside Naturals,TRUE,FALSE,,unknown,
Seasons KISS,TRUE,FALSE,,unknown,
Sebastian International,TRUE,FALSE,,unknown,
Sebastian Professional,TRUE,FALSE,Coty,bad,Coty sells in China
Seche,FALSE,TRUE,,unknown,
Second Glance Cosmetics,TRUE,FALSE,,unknown,
Secret,TRUE,FALSE,Procter & Gamble,bad,P&G sells in China
Secret Alchemist,TRUE,FALSE,,unknown,
SECRET BEAUTY CLUB,TRUE,FALSE,,unknown,
Secret in-a-Tube,TRUE,FALSE,,unknown,
Secret of Avalon,TRUE,FALSE,,unknown,
Secrets Cosmétiques,TRUE,FALSE,,unknown,
Seda,TRUE,FALSE,Unilever,bad,Unilever sells in China
Sedal,TRUE,FALSE,Unilever,bad,Unilever sells in China
Seebinger Hemp,TRUE,FALSE,,unknown,
Seed and Soul,TRUE,FALSE,,unknown,
Seed and Sour,TRUE,FALSE,,unknown,
SEEH Skincare,TRUE,FALSE,,unknown,
SEEN,FALSE,TRUE,,unknown,
Seen Hair Care,TRUE,FALSE,,unknown,
Seenaya,TRUE,TRUE,,unknown,
Seifen-Bar,TRUE,FALSE,,unknown,
Seis Cosmetics,FALSE,TRUE,,unknown,
Sekala,TRUE,FALSE,,unknown,
Self Love Solutions,TRUE,FALSE,,unknown,
"Selfmade Studio, Inc.",TRUE,FALSE,,unknown,
Selina Kyleen,FALSE,TRUE,,unknown,
SellSage,TRUE,FALSE,,unknown,
Selona Beauty,TRUE,FALSE,,unknown,
Semina,FALSE,TRUE,,unknown,
Sen Organics,TRUE,FALSE,,unknown,
Sendo,TRUE,FALSE,,unknown,
Sendriya,TRUE,FALSE,,unknown,
Senelle Cosmetics,TRUE,FALSE,,unknown,
Sens Eve,TRUE,FALSE,,unknown,
Sense-Organics,TRUE,FALSE,,unknown,
Sensodyne,TRUE,FALSE,GlaxoSmithKline,ok,
Sensori Plus Australia,TRUE,FALSE,,unknown,
Senz Cosmetics,TRUE,FALSE,,unknown,
Senzai,TRUE,FALSE,,unknown,
Seoul Ceuticals,FALSE,TRUE,,unknown,
SeoulofSkin,TRUE,FALSE,,unknown,
Sephirah Seven Candle Collective,FALSE,TRUE,,unknown,
Sephora Cosmetics,TRUE,FALSE,,unknown,
September 14th,TRUE,FALSE,,unknown,
September Rose Cosmetics,TRUE,FALSE,,unknown,
Sequoia Tree,TRUE,FALSE,,unknown,
Seraphine Botanicals,TRUE,FALSE,,unknown,
Serene Nadi,TRUE,FALSE,,unknown,
Serf to Surf Products,TRUE,FALSE,,unknown,
Seri Naturals,TRUE,FALSE,,unknown,
SERICH,TRUE,FALSE,,unknown,
Seriously Awesome Stuff,TRUE,FALSE,,unknown,
SeroVital,TRUE,FALSE,Basic Research,ok,
Serum No. 5,TRUE,FALSE,,unknown,
SERUMKIND,TRUE,FALSE,,unknown,
SerVaas Laboratories,TRUE,FALSE,,unknown,
SET GRUP DANISMANLIK VE TEKSTIL SANAYI TICARET LIMITED,TRUE,FALSE,,unknown,
SeTu,FALSE,TRUE,,unknown,
Sevani,TRUE,FALSE,,unknown,
SEVEN haircare,FALSE,TRUE,,unknown,
Seven18 LLC,FALSE,TRUE,,unknown,
Seventh Generation,TRUE,TRUE,Unilever,bad,Unilever sells in China
Severina’s Secrets,TRUE,FALSE,,unknown,
Sevessence,TRUE,FALSE,,unknown,
Sevi Cosmetics,TRUE,FALSE,,unknown,
Sexy Hair Company,TRUE,FALSE,Henkel,bad,Henkel sells in China
SF KOZMETİK BİYOTEKNOLOJİ,TRUE,FALSE,,unknown,
Sh Skincare,FALSE,TRUE,,unknown,
Shade M Beauty,TRUE,FALSE,,unknown,
Shaeco,TRUE,FALSE,,unknown,
Shahnaz Husain,TRUE,FALSE,,unknown,
Shakeup Cosmetics,TRUE,FALSE,,unknown,
SHAMPOOHOTEL,TRUE,FALSE,,unknown,
Shampora,TRUE,FALSE,,unknown,
Shani Darden,TRUE,FALSE,,unknown,
"Shankara, Inc.",TRUE,FALSE,,unknown,
Shany Cosmetics,TRUE,FALSE,,unknown,
Sharisa India,TRUE,FALSE,,unknown,
Shavestix. By Frescabella,FALSE,TRUE,,unknown,
Shay and Blue,TRUE,FALSE,,unknown,
Shays Beauty Street,TRUE,FALSE,,unknown,
She Vec Sağlık ve Kozmetik  Ürünleri San.Tic.A.Ş.,TRUE,FALSE,,unknown,
She Zen Beauty,TRUE,FALSE,,unknown,
Shea Kiss,TRUE,FALSE,,unknown,
Shea Natural,FALSE,TRUE,,unknown,
Shea Shea Bakery,TRUE,FALSE,,unknown,
Shea Terra Organics,TRUE,FALSE,,unknown,
Shea-Janee,TRUE,FALSE,,unknown,
Shear Miracle Organics,TRUE,FALSE,,unknown,
SheaSkin,TRUE,FALSE,,unknown,
Sheer Lust,TRUE,FALSE,,unknown,
Sheffield Pharmaceuticals,TRUE,TRUE,,unknown,
SHEGLAM,TRUE,FALSE,,unknown,
Shelby Naturals,TRUE,FALSE,,unknown,
Shello,TRUE,FALSE,,unknown,
Sheltered Animals,TRUE,FALSE,,unknown,
Shemen Amour USA,TRUE,FALSE,,unknown,
Shen & Sam Co. Candles,TRUE,FALSE,,unknown,
SHENGLIH,TRUE,FALSE,,unknown,
Shery&rsquo; Nail Lacquer,TRUE,FALSE,,unknown,
SheShe CoCo Organic Products,TRUE,FALSE,,unknown,
SHEVEGA,TRUE,FALSE,,unknown,
Shezaadi Cosmetics,TRUE,FALSE,,unknown,
SHEZO,TRUE,FALSE,,unknown,
shi/dto,TRUE,FALSE,,unknown,
Shielded Beauty,TRUE,TRUE,,unknown,
"ShiKai Products, Inc.",TRUE,FALSE,,unknown,
Shikohin,FALSE,TRUE,,unknown,
Shiloé,TRUE,FALSE,,unknown,
Shimmer Me Gorgeous,TRUE,FALSE,,unknown,
Shine Brown,TRUE,FALSE,,unknown,
Shine Cosmetics,FALSE,TRUE,,unknown,
Shiny Brands Group,TRUE,FALSE,,unknown,
Shiny Leaf,TRUE,FALSE,,unknown,
Shira Esthetics,TRUE,FALSE,,unknown,
Shiseido Cosmetics,TRUE,FALSE,,unknown,
Shiva's Delight,FALSE,TRUE,,unknown,
Shiva&rsquo;s Delight,TRUE,FALSE,,unknown,
Shiyoku,TRUE,FALSE,,unknown,
Shmoop,FALSE,TRUE,,unknown,
Shout,TRUE,FALSE,S.C. Johnson,ok,
Shower to Shower,TRUE,FALSE,Johnson & Johnson,ok,
SHRINIVAS SUGANDHALAYA (MUM) LLP,TRUE,FALSE,,unknown,
Shu Uemura,TRUE,FALSE,L’Oreal,bad,L'Oréal sells in China
Shulamite Nature,TRUE,FALSE,,unknown,
ShuShu Babies,TRUE,FALSE,,unknown,
Shy Xo Shine,TRUE,FALSE,,unknown,
Shynee Knobs Nail Polish,FALSE,TRUE,,unknown,
Sia Botanics,TRUE,FALSE,,unknown,
SIAM NATURAL PRODUCTS,TRUE,FALSE,,unknown,
Siani Probiotic Body Care,FALSE,TRUE,,unknown,
Sibu Beauty,TRUE,FALSE,,unknown,
Sibu Seven,TRUE,FALSE,Sibu Beauty,ok,
"SickScience Labs, LLC",TRUE,FALSE,,unknown,
Sidia,FALSE,TRUE,,unknown,
Sidlab Haircouture,TRUE,FALSE,,unknown,
Sienna Byron Bay,TRUE,FALSE,,unknown,
Sift,FALSE,TRUE,,unknown,
Sigma Beauty,TRUE,FALSE,,unknown,
Silem COSMETIC,TRUE,FALSE,,unknown,
Silinova,TRUE,FALSE,,unknown,
Silk and Bubble,TRUE,FALSE,,unknown,
Silk Bodies,TRUE,FALSE,,unknown,
Silk Naturals,TRUE,FALSE,,unknown,
SILKENN,FALSE,TRUE,,unknown,
Silkience,TRUE,FALSE,,unknown,
Silktáge,FALSE,TRUE,,unknown,
Silky Polish,TRUE,FALSE,,unknown,
Silly George,TRUE,FALSE,,unknown,
Silver Mirror Skincare,FALSE,TRUE,,unknown,
Silver Shoe Care,TRUE,FALSE,,unknown,
Silverist,FALSE,TRUE,,unknown,
Simi Essentials,TRUE,FALSE,,unknown,
Simi SK Beauty,FALSE,TRUE,,unknown,
SIMKHA Biocosmetics,FALSE,TRUE,,unknown,
Simone Paris,TRUE,FALSE,,unknown,
Simple,TRUE,FALSE,Unilever,bad,Unilever sells in China
Simple Alchemy,TRUE,TRUE,,unknown,
Simple Habito,TRUE,FALSE,,unknown,
Simple Happy,FALSE,TRUE,,unknown,
SIMPLE ORGANIC BEAUTY,TRUE,FALSE,,unknown,
Simple Plan,FALSE,TRUE,,unknown,
Simple Suds,TRUE,FALSE,,unknown,
Simplers Botanical Company,TRUE,FALSE,,unknown,
Simplicite Skin Care,TRUE,FALSE,,unknown,
Simplified Skin,FALSE,TRUE,,unknown,
Simply Beauty,TRUE,FALSE,,unknown,
Simply Chr,FALSE,TRUE,,unknown,
Simply Divine Botanicals,TRUE,FALSE,,unknown,
SIMPLY ME BEAUTY,TRUE,FALSE,7-Eleven,ok,
Simply Natural,TRUE,FALSE,,unknown,
Simply Natural Scents,TRUE,FALSE,,unknown,
Simply Saidah’s Natural Skin Care,TRUE,FALSE,,unknown,
Simply Skin,TRUE,FALSE,,unknown,
Simply Skintastic,TRUE,FALSE,,unknown,
SimplyClean,TRUE,FALSE,,unknown,
simplyO,TRUE,FALSE,,unknown,
Simya Evi,TRUE,FALSE,,unknown,
Sinavan,TRUE,FALSE,,unknown,
Sincerely Yours,FALSE,TRUE,,unknown,
Sinful Colors,TRUE,FALSE,Revlon,bad,Revlon sells in China
Sinless Beauty,TRUE,FALSE,,unknown,
SINOZ KOZMETİK,TRUE,FALSE,,unknown,
Sinsation Cosmetics,TRUE,FALSE,,unknown,
Siot,TRUE,FALSE,,unknown,
Sir Richard’s Condom Company,TRUE,FALSE,,unknown,
SIRCUIT® Cosmeceuticals Inc.,TRUE,FALSE,,unknown,
SIRIDERMA®,TRUE,FALSE,,unknown,
Siscom de Argentina SA,TRUE,FALSE,,unknown,
Sisi and Joe,TRUE,FALSE,,unknown,
Siskyn Skincare Oils,TRUE,FALSE,,unknown,
